"voteshare","margin"
"1589",0,-20.5823808908463
"1590",41.2079155445099,-20.5663800239563
"1591",0,-20.5649733543396
"1592",69.0161287784576,-20.5206364393234
"1593",31.8920642137527,-20.4654812812805
"1594",28.5331338644028,-20.4144597053528
"1595",31.8905919790268,-20.3954339027405
"1596",37.3376786708832,-20.3730970621109
"1597",35.3767305612564,-20.3645557165146
"1598",32.1514070034027,-20.3502148389816
"1599",0,-20.2852487564087
"1600",31.1999469995499,-20.2757775783539
"1601",38.5003536939621,-20.2597349882126
"1602",44.3573117256165,-20.2573418617249
"1603",40.0206118822098,-20.2212929725647
"1604",35.3959739208221,-20.170471072197
"1605",47.2750931978226,-20.1700806617737
"1606",36.336150765419,-20.1251745223999
"1607",38.7373685836792,-20.1199531555176
"1608",32.0758312940598,-20.100811123848
"1609",30.0318986177444,-20.0783103704453
"1610",48.0438083410263,-20.063641667366
"1611",37.5017166137695,-20.0368404388428
"1612",43.0037289857864,-20.0132489204407
"1613",33.3928912878036,-20.0132489204407
"1614",35.6223285198212,-20.0132489204407
"1615",26.5087157487869,-20.0132489204407
"1616",0,-20.0132489204407
"1617",73.4611868858337,-20.0132489204407
"1618",56.2225580215454,-19.9992418289185
"1619",34.3117207288742,-19.9849337339401
"1620",44.9781805276871,-19.9524074792862
"1621",34.6917927265167,-19.9401378631592
"1622",38.9844179153442,-19.8684960603714
"1623",46.6648519039154,-19.8563635349274
"1624",46.2885320186615,-19.8462516069412
"1625",34.2446833848953,-19.8233038187027
"1626",26.5999585390091,-19.8227256536484
"1627",80.1953017711639,-19.8213458061218
"1628",19.733701646328,-19.8117166757584
"1629",39.0757501125336,-19.7803020477295
"1630",35.0014358758926,-19.7779148817062
"1631",42.6794737577438,-19.7693109512329
"1632",43.6768621206284,-19.7311043739319
"1633",36.5924954414368,-19.7158485651016
"1634",44.6367979049683,-19.6782916784286
"1635",38.7255847454071,-19.6655482053757
"1636",45.5546349287033,-19.6337252855301
"1637",43.7970340251923,-19.6085333824158
"1638",36.016121506691,-19.6056753396988
"1639",41.9065743684769,-19.5955157279968
"1640",0,-19.567608833313
"1641",42.9169058799744,-19.525620341301
"1642",39.5061373710632,-19.5245951414108
"1643",35.4550778865814,-19.5120185613632
"1644",41.9007211923599,-19.5024847984314
"1645",30.6516736745834,-19.4805502891541
"1646",38.8321191072464,-19.4388031959534
"1647",0,-19.2990154027939
"1648",44.8797047138214,-19.2948311567307
"1649",44.52303647995,-19.2918062210083
"1650",43.9792603254318,-19.2717283964157
"1651",42.1378761529922,-19.2575037479401
"1652",44.9959456920624,-19.2520469427109
"1653",35.7714712619781,-19.2485451698303
"1654",33.5691183805466,-19.2416459321976
"1655",35.7195049524307,-19.2143827676773
"1656",40.4510885477066,-19.1934466362
"1657",37.4273419380188,-19.1742181777954
"1658",42.9810881614685,-19.1561251878738
"1659",38.7302726507187,-19.1189974546432
"1660",43.7598258256912,-19.1175639629364
"1661",64.3594682216644,-19.1062450408936
"1662",37.0900511741638,-19.0987467765808
"1663",54.0138781070709,-19.097825884819
"1664",41.0838901996613,-19.0892964601517
"1665",32.1760356426239,-19.0793395042419
"1666",37.6767456531525,-19.0723657608032
"1667",38.3806616067886,-19.0696388483047
"1668",36.6903901100159,-19.0513789653778
"1669",40.7382279634476,-18.9592689275742
"1670",34.7756683826447,-18.9225435256958
"1671",27.4001747369766,-18.9183980226517
"1672",52.0893216133118,-18.8956439495087
"1673",41.8308854103088,-18.8837736845016
"1674",19.5613652467728,-18.8588708639145
"1675",42.5401449203491,-18.7460392713547
"1676",31.3070327043533,-18.7201172113419
"1677",36.6361320018768,-18.7178373336792
"1678",39.4092172384262,-18.7139898538589
"1679",52.2580504417419,-18.6925500631332
"1680",26.2214452028275,-18.6765015125275
"1681",48.0720043182373,-18.6694115400314
"1682",38.5392904281616,-18.6589121818542
"1683",44.3017244338989,-18.6337858438492
"1684",36.5617394447327,-18.5500144958496
"1685",36.9949609041214,-18.5423195362091
"1686",35.356479883194,-18.5261607170105
"1687",28.9725631475449,-18.513035774231
"1688",0,-18.5063123703003
"1689",34.0519100427628,-18.5043334960938
"1690",39.9608463048935,-18.5019999742508
"1691",40.7700300216675,-18.4929341077805
"1692",34.2117607593536,-18.4654265642166
"1693",38.7504309415817,-18.4650599956512
"1694",43.6292707920074,-18.4440791606903
"1695",36.1244291067123,-18.4381872415543
"1696",41.8400436639786,-18.4107631444931
"1697",47.0446944236755,-18.4061914682388
"1698",41.137507557869,-18.3257967233658
"1699",29.1326373815536,-18.3021634817123
"1700",42.2498911619186,-18.244931101799
"1701",29.3163686990738,-18.2297557592392
"1702",38.1541073322296,-18.2252168655396
"1703",0,-18.1906908750534
"1704",34.8802983760834,-18.170353770256
"1705",46.4393466711044,-18.169379234314
"1706",27.5153964757919,-18.1555420160294
"1707",27.1115064620972,-18.1141376495361
"1708",40.6582295894623,-18.0995374917984
"1709",53.2890975475311,-18.0982738733292
"1710",35.1721227169037,-18.0804640054703
"1711",44.7415381669998,-18.0773288011551
"1712",47.6032972335815,-18.0707097053528
"1713",44.9901252985001,-18.0366039276123
"1714",44.0517485141754,-18.026539683342
"1715",44.0588533878326,-18.0072665214539
"1716",58.6706399917603,-18.0071502923965
"1717",52.2192180156708,-18.006557226181
"1718",40.2124434709549,-18.0054068565369
"1719",28.2603800296783,-17.9558515548706
"1720",48.9307641983032,-17.9477572441101
"1721",48.5658794641495,-17.8899973630905
"1722",41.6507214307785,-17.8682565689087
"1723",27.9668807983398,-17.8570121526718
"1724",38.0118817090988,-17.8539395332336
"1725",34.4140201807022,-17.8393363952637
"1726",49.687671661377,-17.8322196006775
"1727",43.6459392309189,-17.8290277719498
"1728",38.4897202253342,-17.787379026413
"1729",39.8701339960098,-17.775085568428
"1730",42.3915416002274,-17.7249819040298
"1731",42.8432136774063,-17.6599144935608
"1732",40.520367026329,-17.5930291414261
"1733",40.7624393701553,-17.5841689109802
"1734",38.381153345108,-17.5798058509827
"1735",41.5736645460129,-17.5675749778748
"1736",27.620592713356,-17.5572246313095
"1737",31.6484689712524,-17.5544649362564
"1738",38.5572105646133,-17.5525099039078
"1739",37.3664230108261,-17.4366325139999
"1740",43.4542953968048,-17.4068987369537
"1741",24.5910927653313,-17.374062538147
"1742",44.5559620857239,-17.3458814620972
"1743",28.5493284463882,-17.3056602478027
"1744",31.4309448003769,-17.2619581222534
"1745",36.5742117166519,-17.2421455383301
"1746",30.9210985898972,-17.1831011772156
"1747",33.0467373132706,-17.1816796064377
"1748",50.6733179092407,-17.1806693077087
"1749",36.2911880016327,-17.1497911214828
"1750",46.2341964244843,-17.1426147222519
"1751",28.3226490020752,-17.1389579772949
"1752",35.7486099004745,-17.1365141868591
"1753",33.066114783287,-17.1339511871338
"1754",43.7016308307648,-17.1172857284546
"1755",43.964210152626,-17.1158194541931
"1756",46.3371098041534,-17.1084672212601
"1757",39.6946728229523,-17.1054691076279
"1758",38.4393751621246,-17.075377702713
"1759",33.4291279315948,-17.0383900403976
"1760",32.7050626277924,-17.0262187719345
"1761",37.5052511692047,-17.0252442359924
"1762",26.6876250505447,-17.0151382684708
"1763",29.649019241333,-16.9923156499863
"1764",39.8177236318588,-16.9865131378174
"1765",44.0414786338806,-16.9731646776199
"1766",52.0344197750092,-16.9103562831879
"1767",27.7190893888474,-16.8881386518478
"1768",39.1135722398758,-16.8807744979858
"1769",35.5210661888123,-16.8800473213196
"1770",29.292830824852,-16.8558120727539
"1771",33.1396639347076,-16.8550401926041
"1772",50.3060698509216,-16.8396353721619
"1773",49.3675410747528,-16.8267369270325
"1774",40.6073570251465,-16.8257385492325
"1775",49.3061035871506,-16.8131440877914
"1776",37.8162086009979,-16.789573431015
"1777",34.0050965547562,-16.7793869972229
"1778",35.4908049106598,-16.7568475008011
"1779",34.5352321863174,-16.7567133903503
"1780",42.3473417758942,-16.7454242706299
"1781",36.2758845090866,-16.7387366294861
"1782",37.422901391983,-16.727352142334
"1783",40.4215961694717,-16.7136520147324
"1784",34.2896163463593,-16.7110741138458
"1785",33.3033740520477,-16.6959643363953
"1786",38.0687981843948,-16.6728109121323
"1787",40.1831358671188,-16.6685074567795
"1788",29.0306776762009,-16.6507065296173
"1789",34.0056717395782,-16.6496515274048
"1790",44.7915881872177,-16.5866136550903
"1791",27.1079897880554,-16.5530323982239
"1792",45.3927457332611,-16.5395468473434
"1793",29.37853038311,-16.425284743309
"1794",22.5604921579361,-16.4220720529556
"1795",39.0998661518097,-16.3948863744736
"1796",37.9542887210846,-16.3919270038605
"1797",40.3318464756012,-16.3892984390259
"1798",46.4179635047913,-16.3808584213257
"1799",52.9214859008789,-16.3751155138016
"1800",42.4456506967545,-16.3618177175522
"1801",47.4578857421875,-16.3270950317383
"1802",47.4578857421875,-16.3270950317383
"1803",40.1608556509018,-16.3245290517807
"1804",44.5858508348465,-16.3148373365402
"1805",0,-16.3029253482819
"1806",42.3330277204514,-16.2909537553787
"1807",60.9509706497192,-16.2857294082642
"1808",43.2207018136978,-16.2748008966446
"1809",21.3425680994987,-16.2642955780029
"1810",38.0143284797668,-16.2630289793015
"1811",33.4760099649429,-16.2600517272949
"1812",43.225771188736,-16.2505030632019
"1813",29.8727184534073,-16.2483215332031
"1814",42.7213221788406,-16.2053734064102
"1815",35.3146106004715,-16.186848282814
"1816",35.9971731901169,-16.1328792572021
"1817",41.8053507804871,-16.1314606666565
"1818",38.3657515048981,-16.1006361246109
"1819",0,-16.0879105329514
"1820",31.2434107065201,-16.0750776529312
"1821",40.5154943466187,-16.0657405853271
"1822",41.4665848016739,-16.0584688186646
"1823",41.4971888065338,-16.0476297140121
"1824",36.7129594087601,-16.0092085599899
"1825",33.8088899850845,-15.9967064857483
"1826",52.4018347263336,-15.9929364919662
"1827",44.3767100572586,-15.9907668828964
"1828",55.9804975986481,-15.9855723381042
"1829",46.6026723384857,-15.959632396698
"1830",51.5462279319763,-15.9000545740128
"1831",58.8012218475342,-15.8896565437317
"1832",47.9539811611176,-15.7872796058655
"1833",42.6800519227982,-15.7430797815323
"1834",57.7613532543182,-15.740641951561
"1835",34.7885549068451,-15.7254338264465
"1836",34.7835898399353,-15.6715393066406
"1837",24.0340545773506,-15.6593650579453
"1838",35.5406105518341,-15.650999546051
"1839",42.6931172609329,-15.6499058008194
"1840",23.9888742566109,-15.6454652547836
"1841",44.6053832769394,-15.6187653541565
"1842",44.625985622406,-15.6078726053238
"1843",29.2998820543289,-15.6062245368958
"1844",35.4628801345825,-15.5229926109314
"1845",46.1721062660217,-15.5119448900223
"1846",32.8898102045059,-15.4903769493103
"1847",46.6136336326599,-15.4874384403229
"1848",34.1203063726425,-15.4577016830444
"1849",41.6023284196854,-15.4339522123337
"1850",37.3454362154007,-15.4115349054337
"1851",37.3454362154007,-15.4115349054337
"1852",37.3782366514206,-15.3706908226013
"1853",37.9556149244308,-15.3339415788651
"1854",39.4050657749176,-15.3279364109039
"1855",49.4955778121948,-15.3094679117203
"1856",41.8625980615616,-15.3079599142075
"1857",51.1148989200592,-15.2721136808395
"1858",46.3725984096527,-15.2385115623474
"1859",44.8906004428864,-15.2152180671692
"1860",45.9991604089737,-15.209424495697
"1861",39.8901045322418,-15.2089715003967
"1862",40.3297752141953,-15.2012348175049
"1863",34.9551200866699,-15.1694655418396
"1864",51.8614590167999,-15.1674151420593
"1865",46.3713228702545,-15.1663184165955
"1866",40.4507726430893,-15.1309013366699
"1867",34.679102897644,-15.119206905365
"1868",33.3002299070358,-15.0953650474548
"1869",66.0184621810913,-15.0931358337402
"1870",34.8431944847107,-15.0459796190262
"1871",37.3046875,-15.0133162736893
"1872",44.9414223432541,-14.992955327034
"1873",45.2701359987259,-14.9891704320908
"1874",38.9683276414871,-14.9838656187057
"1875",37.3381823301315,-14.9734288454056
"1876",39.4259512424469,-14.9528712034225
"1877",50.3680408000946,-14.928662776947
"1878",49.2032617330551,-14.9197101593018
"1879",41.2034839391708,-14.9035662412643
"1880",61.1552357673645,-14.899468421936
"1881",41.4251059293747,-14.896622300148
"1882",66.2079274654388,-14.8792445659637
"1883",33.2906395196915,-14.8630976676941
"1884",37.4795854091644,-14.8387670516968
"1885",31.1273634433746,-14.8335248231888
"1886",0,-14.8282885551453
"1887",41.0421967506409,-14.8035168647766
"1888",32.5197607278824,-14.7835403680801
"1889",35.8032405376434,-14.7531032562256
"1890",52.0974934101105,-14.7179961204529
"1891",38.1241738796234,-14.6951198577881
"1892",38.4232372045517,-14.6643042564392
"1893",100,-14.6472454071045
"1894",44.2795127630234,-14.6398991346359
"1895",41.1585360765457,-14.6377801895142
"1896",41.1837726831436,-14.6209001541138
"1897",41.1844491958618,-14.6134227514267
"1898",35.4414433240891,-14.5651817321777
"1899",48.7766206264496,-14.5227432250977
"1900",35.5528742074966,-14.5143032073975
"1901",45.4554319381714,-14.4898414611816
"1902",35.0583702325821,-14.488622546196
"1903",37.7771288156509,-14.4874602556229
"1904",46.2209105491638,-14.4680231809616
"1905",38.6863648891449,-14.420211315155
"1906",29.3947100639343,-14.415180683136
"1907",41.9342696666718,-14.3655866384506
"1908",31.0932785272598,-14.3570423126221
"1909",42.3639446496964,-14.3274158239365
"1910",41.8752372264862,-14.3161207437515
"1911",48.3040332794189,-14.3135696649551
"1912",39.5121067762375,-14.285883307457
"1913",52.6887714862823,-14.2573952674866
"1914",38.9484941959381,-14.2087131738663
"1915",39.1168355941772,-14.1470074653625
"1916",50.5814909934998,-14.1362071037292
"1917",29.4310033321381,-14.1063660383224
"1918",22.7561309933662,-14.0932232141495
"1919",37.8949105739594,-14.0914678573608
"1920",0,-14.0903800725937
"1921",41.9671297073364,-14.0788316726685
"1922",42.020183801651,-14.061427116394
"1923",45.670410990715,-14.0532255172729
"1924",34.9834650754929,-14.037823677063
"1925",38.29305768013,-13.9855295419693
"1926",42.6505357027054,-13.9670640230179
"1927",39.8134499788284,-13.9591336250305
"1928",32.5155198574066,-13.9401763677597
"1929",49.7118026018143,-13.9339447021484
"1930",44.1891431808472,-13.9087110757828
"1931",0,-13.8921827077866
"1932",43.0164664983749,-13.8794779777527
"1933",36.6409778594971,-13.8754934072495
"1934",33.7993443012238,-13.8748615980148
"1935",52.5570094585419,-13.8723134994507
"1936",40.7910823822021,-13.8562440872192
"1937",0,-13.8539463281631
"1938",42.1063601970673,-13.8277292251587
"1939",38.2723122835159,-13.7922883033752
"1940",38.0614370107651,-13.7702912092209
"1941",37.7252846956253,-13.7614130973816
"1942",32.6649785041809,-13.7480139732361
"1943",0,-13.7343719601631
"1944",40.9364283084869,-13.7234896421432
"1945",33.5767716169357,-13.7185573577881
"1946",51.481306552887,-13.6765867471695
"1947",36.5841299295425,-13.6646956205368
"1948",32.616725564003,-13.592991232872
"1949",52.1622180938721,-13.5799676179886
"1950",54.0138781070709,-13.5761618614197
"1951",40.2847439050674,-13.5666310787201
"1952",44.4306343793869,-13.5597288608551
"1953",48.8049983978271,-13.553786277771
"1954",42.5235658884048,-13.5484576225281
"1955",0,-13.5252237319946
"1956",47.4578857421875,-13.5138273239136
"1957",22.614261507988,-13.5056763887405
"1958",47.1185266971588,-13.4513229131699
"1959",40.6652957201004,-13.4362816810608
"1960",33.5858643054962,-13.3852988481522
"1961",41.1327868700027,-13.3548736572266
"1962",41.1327868700027,-13.3548736572266
"1963",41.3093715906143,-13.3367568254471
"1964",35.5422973632812,-13.3359879255295
"1965",46.4710116386414,-13.3248686790466
"1966",53.682142496109,-13.3083313703537
"1967",41.1038666963577,-13.2743090391159
"1968",44.1256880760193,-13.2732748985291
"1969",35.3027671575546,-13.2646828889847
"1970",43.0240362882614,-13.2513761520386
"1971",37.4868422746658,-13.2461696863174
"1972",32.5642466545105,-13.2390469312668
"1973",49.0610778331757,-13.2368385791779
"1974",44.1991448402405,-13.2094293832779
"1975",35.6861472129822,-13.1871074438095
"1976",45.4222530126572,-13.1863206624985
"1977",38.9093697071075,-13.1641000509262
"1978",34.8870247602463,-13.1592839956284
"1979",46.597358584404,-13.127589225769
"1980",37.3286455869675,-13.1244391202927
"1981",32.7368795871735,-13.11956346035
"1982",38.2556408643723,-13.1055355072021
"1983",41.8008238077164,-13.0658179521561
"1984",41.4420902729034,-13.0622297525406
"1985",51.4536619186401,-13.0524665117264
"1986",0,-13.0327016115189
"1987",38.8560116291046,-13.0248039960861
"1988",44.1881865262985,-12.9928112030029
"1989",50.7460832595825,-12.9610747098923
"1990",32.6015383005142,-12.9337519407272
"1991",30.3318440914154,-12.9317194223404
"1992",25.1770257949829,-12.9110097885132
"1993",45.1175212860107,-12.9008293151855
"1994",35.5563253164291,-12.8967732191086
"1995",34.3620151281357,-12.884458899498
"1996",57.4890494346619,-12.8764361143112
"1997",32.5700253248215,-12.8749936819077
"1998",36.7006182670593,-12.8637582063675
"1999",50.4190385341644,-12.7831161022186
"2000",32.5230360031128,-12.7825289964676
"2001",39.1476571559906,-12.7601265907288
"2002",26.9940942525864,-12.7597063779831
"2003",39.027526974678,-12.7487242221832
"2004",40.2671784162521,-12.7120018005371
"2005",39.6861642599106,-12.7081245183945
"2006",41.2162125110626,-12.7014964818954
"2007",42.8872525691986,-12.675741314888
"2008",25.3916949033737,-12.647557258606
"2009",37.6827627420425,-12.6462787389755
"2010",33.1555128097534,-12.6185059547424
"2011",45.8682179450989,-12.5924706459045
"2012",43.4573113918304,-12.5604659318924
"2013",37.0242446660995,-12.5582337379456
"2014",35.6214642524719,-12.5435829162598
"2015",48.6174762248993,-12.5224858522415
"2016",43.3247834444046,-12.5124901533127
"2017",46.2461531162262,-12.5095456838608
"2018",19.1556498408318,-12.4869078397751
"2019",0,-12.4687433242798
"2020",36.6300523281097,-12.4626904726028
"2021",46.1610227823257,-12.4248832464218
"2022",38.2241666316986,-12.3907178640366
"2023",41.8095707893372,-12.3663455247879
"2024",33.457550406456,-12.3126298189163
"2025",41.4808064699173,-12.2293710708618
"2026",41.8571352958679,-12.2277975082397
"2027",44.3007409572601,-12.2041501104832
"2028",44.3007409572601,-12.2041501104832
"2029",41.7234838008881,-12.2041501104832
"2030",44.3007409572601,-12.2041501104832
"2031",46.8779981136322,-12.2041501104832
"2032",43.3647394180298,-12.1668815612793
"2033",47.6169586181641,-12.1593803167343
"2034",46.8977063894272,-12.1436148881912
"2035",40.0808215141296,-12.1283382177353
"2036",41.9953972101212,-12.1011406183243
"2037",52.5414407253265,-12.0888113975525
"2038",41.6215121746063,-12.0858907699585
"2039",43.3170974254608,-12.0715767145157
"2040",46.1044669151306,-12.0420813560486
"2041",26.7387390136719,-12.0414763689041
"2042",32.4002027511597,-12.0310664176941
"2043",47.3654210567474,-11.9802564382553
"2044",29.1457384824753,-11.9607537984848
"2045",43.1407809257507,-11.9540125131607
"2046",33.5044324398041,-11.9466066360474
"2047",40.8242583274841,-11.9288265705109
"2048",39.4893407821655,-11.9226694107056
"2049",48.5211789608002,-11.8965029716492
"2050",29.3608546257019,-11.8822932243347
"2051",42.0744448900223,-11.867818236351
"2052",45.7127720117569,-11.8651986122131
"2053",40.1344478130341,-11.8533134460449
"2054",54.4063150882721,-11.826679110527
"2055",43.6621278524399,-11.7989778518677
"2056",51.2754321098328,-11.7972612380981
"2057",42.0540988445282,-11.7628067731857
"2058",44.0229922533035,-11.7625713348389
"2059",33.4450930356979,-11.7616802453995
"2060",54.711639881134,-11.7486238479614
"2061",34.1594278812408,-11.7385476827621
"2062",34.9514752626419,-11.7379635572433
"2063",44.4101810455322,-11.7216199636459
"2064",35.0063502788544,-11.6863042116165
"2065",54.0138781070709,-11.6645008325577
"2066",41.2549823522568,-11.6529524326324
"2067",49.5419412851334,-11.6236239671707
"2068",32.4545353651047,-11.6229653358459
"2069",47.4351972341537,-11.6217136383057
"2070",32.3585689067841,-11.601710319519
"2071",50.4340350627899,-11.5904480218887
"2072",42.4805998802185,-11.5902781486511
"2073",37.3914420604706,-11.5832477807999
"2074",59.9969267845154,-11.554628610611
"2075",41.3270592689514,-11.5449458360672
"2076",31.9805651903152,-11.5244030952454
"2077",33.242478966713,-11.4598244428635
"2078",42.3460215330124,-11.4362299442291
"2079",50.5614817142487,-11.4353537559509
"2080",39.4901722669601,-11.4351511001587
"2081",35.9675168991089,-11.4169329404831
"2082",65.2532517910004,-11.3998770713806
"2083",41.6272878646851,-11.3492131233215
"2084",46.9699680805206,-11.3450288772583
"2085",36.4000886678696,-11.3367319107056
"2086",49.4177103042603,-11.3135248422623
"2087",42.6439017057419,-11.2853765487671
"2088",44.8397845029831,-11.2656682729721
"2089",42.1588122844696,-11.2625181674957
"2090",53.5059750080109,-11.2465769052505
"2091",47.4196910858154,-11.2312227487564
"2092",41.1492586135864,-11.1850053071976
"2093",40.2521908283234,-11.1796379089355
"2094",25.7793694734573,-11.1760050058365
"2095",38.055345416069,-11.1713647842407
"2096",35.9863817691803,-11.1661702394485
"2097",49.2930173873901,-11.1539334058762
"2098",48.8715201616287,-11.1322402954102
"2099",44.2823231220245,-11.0984921455383
"2100",31.180676817894,-11.0606104135513
"2101",37.0388031005859,-11.0497117042542
"2102",38.3305162191391,-11.0485821962357
"2103",25.9215265512466,-10.9971195459366
"2104",42.7659898996353,-10.9919428825378
"2105",43.5495853424072,-10.9640121459961
"2106",37.3037129640579,-10.9569936990738
"2107",44.4289445877075,-10.9539270401001
"2108",39.8222088813782,-10.9455347061157
"2109",56.7448437213898,-10.9245657920837
"2110",32.6019614934921,-10.8896017074585
"2111",47.5488901138306,-10.866567492485
"2112",39.3207609653473,-10.8554035425186
"2113",48.6202239990234,-10.8491986989975
"2114",32.2910606861115,-10.8397454023361
"2115",43.1811720132828,-10.8374208211899
"2116",35.6882214546204,-10.82783639431
"2117",48.320597410202,-10.8169198036194
"2118",35.828709602356,-10.8086109161377
"2119",47.0135986804962,-10.8069658279419
"2120",47.9531705379486,-10.7740312814713
"2121",36.215141415596,-10.7718944549561
"2122",44.957959651947,-10.7637047767639
"2123",30.6927263736725,-10.7317596673965
"2124",51.1201500892639,-10.7264041900635
"2125",48.4989911317825,-10.7178181409836
"2126",46.5720504522324,-10.712006688118
"2127",23.1876641511917,-10.6990426778793
"2128",38.1104111671448,-10.6804728507996
"2129",35.0845247507095,-10.6693983078003
"2130",48.2462555170059,-10.6688946485519
"2131",40.694272518158,-10.668158531189
"2132",52.0903885364532,-10.646465420723
"2133",35.819610953331,-10.6458902359009
"2134",35.8529299497604,-10.6411129236221
"2135",46.6167807579041,-10.6155753135681
"2136",43.0919587612152,-10.5956584215164
"2137",47.0957219600677,-10.5611316859722
"2138",32.8547924757004,-10.5588227510452
"2139",45.9638208150864,-10.4852229356766
"2140",47.2491979598999,-10.4653388261795
"2141",53.1460046768188,-10.4406386613846
"2142",42.5806164741516,-10.4168266057968
"2143",36.6635113954544,-10.3651523590088
"2144",36.1743956804276,-10.3454262018204
"2145",48.0807214975357,-10.3368014097214
"2146",41.0176247358322,-10.3352576494217
"2147",54.6093463897705,-10.3046089410782
"2148",44.9219137430191,-10.3023111820221
"2149",46.0679650306702,-10.2740794420242
"2150",51.4796912670135,-10.2222234010696
"2151",30.6077361106873,-10.2187991142273
"2152",56.4297020435333,-10.2099716663361
"2153",44.0196245908737,-10.156175494194
"2154",29.9566864967346,-10.1363390684128
"2155",49.6168583631516,-10.1171523332596
"2156",40.4550671577454,-10.0966393947601
"2157",51.7229676246643,-10.084080696106
"2158",24.1199150681496,-10.052677989006
"2159",51.1519849300385,-10.0436359643936
"2160",40.7489985227585,-10.0354343652725
"2161",44.2824244499207,-10.016193985939
"2162",45.3196376562119,-10.0133627653122
"2163",0,-10.0081086158752
"2164",21.4907839894295,-9.9678099155426
"2165",42.4393862485886,-9.96650457382202
"2166",81.3706874847412,-9.96109247207642
"2167",44.188517332077,-9.94070470333099
"2168",32.0450156927109,-9.9382072687149
"2169",45.0778663158417,-9.92377102375031
"2170",33.1719636917114,-9.91424024105072
"2171",43.1382566690445,-9.91176664829254
"2172",31.3421249389648,-9.89669859409332
"2173",40.7535344362259,-9.86975431442261
"2174",44.3184673786163,-9.84759330749512
"2175",33.8506281375885,-9.84426736831665
"2176",43.920311331749,-9.83405411243439
"2177",34.9270790815353,-9.81574356555939
"2178",33.7588012218475,-9.78944003582001
"2179",37.2011303901672,-9.7794383764267
"2180",47.6475894451141,-9.76495742797852
"2181",45.8927989006042,-9.72953140735626
"2182",50.7516205310822,-9.70361530780792
"2183",42.9392486810684,-9.69108045101166
"2184",36.4287465810776,-9.66053307056427
"2185",38.7333393096924,-9.64591205120087
"2186",32.225090265274,-9.63330268859863
"2187",37.7946317195892,-9.62472259998322
"2188",40.5705660581589,-9.57411229610443
"2189",42.2711491584778,-9.51522588729858
"2190",34.4714045524597,-9.4899982213974
"2191",30.1466256380081,-9.48556661605835
"2192",42.5782054662704,-9.46251451969147
"2193",37.4731093645096,-9.45332944393158
"2194",35.8694940805435,-9.44274663925171
"2195",0,-9.41349267959595
"2196",45.0921267271042,-9.39992964267731
"2197",48.1632143259048,-9.39984619617462
"2198",44.2932665348053,-9.37708616256714
"2199",48.9981293678284,-9.36734974384308
"2200",21.145398914814,-9.35351848602295
"2201",37.2770845890045,-9.34320688247681
"2202",40.3525859117508,-9.33986604213715
"2203",47.7644920349121,-9.32904481887817
"2204",45.1481908559799,-9.32335555553436
"2205",50.2969086170197,-9.30767953395844
"2206",34.207358956337,-9.29749310016632
"2207",44.3590879440308,-9.26226377487183
"2208",41.1124557256699,-9.2368096113205
"2209",40.0768727064133,-9.21450853347778
"2210",35.7789903879166,-9.21157598495483
"2211",45.2262818813324,-9.19742286205292
"2212",39.6900296211243,-9.17889773845673
"2213",41.0696417093277,-9.10854041576385
"2214",43.0290579795837,-9.08604860305786
"2215",54.2152047157288,-9.01995003223419
"2216",30.3026795387268,-9.01514291763306
"2217",39.7168099880219,-9.01345312595367
"2218",29.397776722908,-8.98975133895874
"2219",37.2721314430237,-8.98603200912476
"2220",39.5252555608749,-8.98501574993134
"2221",29.0567368268967,-8.95432233810425
"2222",39.9773597717285,-8.93367528915405
"2223",47.4076122045517,-8.91679525375366
"2224",42.9318964481354,-8.88346433639526
"2225",64.1223728656769,-8.86099636554718
"2226",39.1094505786896,-8.84038209915161
"2227",41.4944618940353,-8.83634090423584
"2228",45.888814330101,-8.83198082447052
"2229",40.9437119960785,-8.81438553333282
"2230",39.1067415475845,-8.79051685333252
"2231",37.8861844539642,-8.76280069351196
"2232",40.6878471374512,-8.76273512840271
"2233",39.3259197473526,-8.75703394412994
"2234",42.6898777484894,-8.73139798641205
"2235",31.5798848867416,-8.71164798736572
"2236",42.9114192724228,-8.6793452501297
"2237",40.2333229780197,-8.6592435836792
"2238",49.0941882133484,-8.6397647857666
"2239",45.840647816658,-8.6339145898819
"2240",28.4918904304504,-8.60008299350739
"2241",32.2249859571457,-8.57990980148315
"2242",50.8915781974792,-8.57671201229095
"2243",43.9032047986984,-8.57445895671844
"2244",36.9166344404221,-8.51969420909882
"2245",51.4004051685333,-8.49058926105499
"2246",44.3253934383392,-8.47231149673462
"2247",24.6724411845207,-8.47178250551224
"2248",55.1133811473846,-8.45175683498383
"2249",35.2548271417618,-8.442023396492
"2250",38.2889121770859,-8.42574834823608
"2251",54.1780948638916,-8.41554999351501
"2252",42.8996086120605,-8.37671458721161
"2253",39.8925423622131,-8.37446451187134
"2254",45.6703782081604,-8.31750929355621
"2255",41.1827147006989,-8.3037257194519
"2256",4.95926812291145,-8.27651619911194
"2257",27.1079897880554,-8.27651619911194
"2258",49.2567121982574,-8.27651619911194
"2259",33.5512101650238,-8.27165842056274
"2260",42.2019392251968,-8.23045074939728
"2261",39.8248940706253,-8.20798873901367
"2262",42.376783490181,-8.17828476428986
"2263",39.3421202898026,-8.17638635635376
"2264",41.9942200183868,-8.16178023815155
"2265",36.4962995052338,-8.13406407833099
